date,time,sec,sat,SNR,EL,res,label,LOS,Multipath,NLOS
2019/10/09,07:42:27.0,286947.0,G15,40.000,63.7 ,-8.737,1.0,1,0,0
2019/10/09,07:42:28.0,286948.0,G15,40.000,63.7 ,-8.366,1.0,1,0,0
2019/10/09,07:42:29.0,286949.0,G15,41.000,63.7 ,-8.447,1.0,1,0,0
2019/10/09,07:42:30.0,286950.0,G15,41.000,63.7 ,-7.97,1.0,1,0,0
2019/10/09,07:42:31.0,286951.0,G15,41.000,63.7 ,-8.812,1.0,1,0,0
2019/10/09,07:42:32.0,286952.0,G15,41.000,63.7 ,-9.429,1.0,1,0,0
2019/10/09,07:42:33.0,286953.0,G15,41.000,63.7 ,-10.43,1.0,1,0,0
2019/10/09,07:42:34.0,286954.0,G15,41.000,63.7 ,-9.836,1.0,1,0,0
2019/10/09,07:42:35.0,286955.0,G15,42.000,63.7 ,-10.243,0.0,0,1,0
2019/10/09,07:42:36.0,286956.0,G15,42.000,63.7 ,-9.638,0.0,0,1,0
2019/10/09,07:42:37.0,286957.0,G15,42.000,63.7 ,-8.687,0.0,0,1,0
2019/10/09,07:42:38.0,286958.0,G15,42.000,63.7 ,-8.571,0.0,0,1,0
2019/10/09,07:42:39.0,286959.0,G15,42.000,63.7 ,-7.736,0.0,0,1,0
2019/10/09,07:42:40.0,286960.0,G15,42.000,63.7 ,-6.663,0.0,0,1,0
2019/10/09,07:42:41.0,286961.0,G15,42.000,63.7 ,-6.507,0.0,0,1,0
2019/10/09,07:42:42.0,286962.0,G15,42.000,63.6 ,-5.534,0.0,0,1,0
2019/10/09,07:42:43.0,286963.0,G15,42.000,63.6 ,-5.354,0.0,0,1,0
2019/10/09,07:42:44.0,286964.0,G15,42.000,63.6 ,-4.465,0.0,0,1,0
2019/10/09,07:42:45.0,286965.0,G15,42.000,63.6 ,-4.363,0.0,0,1,0
2019/10/09,07:42:46.0,286966.0,G15,41.000,63.6 ,-3.557,1.0,1,0,0
2019/10/09,07:42:47.0,286967.0,G15,41.000,63.6 ,-2.646,1.0,1,0,0
2019/10/09,07:42:48.0,286968.0,G15,41.000,63.6 ,-1.475,1.0,1,0,0
2019/10/09,07:42:49.0,286969.0,G15,41.000,63.6 ,-1.484,1.0,1,0,0
2019/10/09,07:42:50.0,286970.0,G15,40.000,63.6 ,-1.667,1.0,1,0,0
2019/10/09,07:42:51.0,286971.0,G15,40.000,63.6 ,0.859,1.0,1,0,0
2019/10/09,07:42:52.0,286972.0,G15,40.000,63.6 ,1.699,1.0,1,0,0
2019/10/09,07:42:53.0,286973.0,G15,40.000,63.6 ,1.849,1.0,1,0,0
2019/10/09,07:42:54.0,286974.0,G15,40.000,63.6 ,2.242,1.0,1,0,0
2019/10/09,07:42:55.0,286975.0,G15,40.000,63.6 ,2.444,1.0,1,0,0
2019/10/09,07:42:56.0,286976.0,G15,41.000,63.6 ,2.496,1.0,1,0,0
2019/10/09,07:42:57.0,286977.0,G15,41.000,63.6 ,2.48,1.0,1,0,0
2019/10/09,07:42:58.0,286978.0,G15,41.000,63.6 ,2.302,1.0,1,0,0
2019/10/09,07:42:59.0,286979.0,G15,41.000,63.6 ,2.223,1.0,1,0,0
2019/10/09,07:43:00.0,286980.0,G15,41.000,63.6 ,2.297,1.0,1,0,0
2019/10/09,07:43:01.0,286981.0,G15,41.000,63.6 ,2.912,1.0,1,0,0
2019/10/09,07:43:02.0,286982.0,G15,42.000,63.6 ,3.054,0.0,0,1,0
2019/10/09,07:43:03.0,286983.0,G15,42.000,63.6 ,3.299,0.0,0,1,0
2019/10/09,07:43:04.0,286984.0,G15,42.000,63.6 ,3.783,0.0,0,1,0
2019/10/09,07:43:05.0,286985.0,G15,43.000,63.6 ,3.78,0.0,0,1,0
2019/10/09,07:43:06.0,286986.0,G15,43.000,63.6 ,3.728,0.0,0,1,0
2019/10/09,07:43:07.0,286987.0,G15,43.000,63.6 ,3.057,0.0,0,1,0
2019/10/09,07:43:08.0,286988.0,G15,43.000,63.6 ,3.139,0.0,0,1,0
2019/10/09,07:43:09.0,286989.0,G15,43.000,63.6 ,2.542,0.0,0,1,0
2019/10/09,07:43:10.0,286990.0,G15,44.000,63.6 ,3.07,0.0,0,1,0
2019/10/09,07:43:11.0,286991.0,G15,43.000,63.6 ,2.66,0.0,0,1,0
2019/10/09,07:43:12.0,286992.0,G15,43.000,63.6 ,2.199,0.0,0,1,0
2019/10/09,07:43:13.0,286993.0,G15,43.000,63.6 ,1.458,0.0,0,1,0
2019/10/09,07:43:14.0,286994.0,G15,43.000,63.6 ,0.37,0.0,0,1,0
2019/10/09,07:43:15.0,286995.0,G15,43.000,63.6 ,-0.83,0.0,0,1,0
2019/10/09,07:43:16.0,286996.0,G15,43.000,63.6 ,-1.154,0.0,0,1,0
2019/10/09,07:43:17.0,286997.0,G15,43.000,63.6 ,-1.21,0.0,0,1,0
2019/10/09,07:43:18.0,286998.0,G15,43.000,63.6 ,-1.964,0.0,0,1,0
2019/10/09,07:43:19.0,286999.0,G15,43.000,63.6 ,-1.407,0.0,0,1,0
2019/10/09,07:43:20.0,287000.0,G15,43.000,63.6 ,-2.08,0.0,0,1,0
2019/10/09,07:43:21.0,287001.0,G15,43.000,63.6 ,-2.303,0.0,0,1,0
2019/10/09,07:43:22.0,287002.0,G15,43.000,63.5 ,-1.971,0.0,0,1,0
2019/10/09,07:43:23.0,287003.0,G15,43.000,63.5 ,-2.148,0.0,0,1,0
2019/10/09,07:43:24.0,287004.0,G15,43.000,63.5 ,-1.326,0.0,0,1,0
2019/10/09,07:43:25.0,287005.0,G15,43.000,63.5 ,-1.045,0.0,0,1,0
2019/10/09,07:43:26.0,287006.0,G15,43.000,63.5 ,-1.018,0.0,0,1,0
2019/10/09,07:43:27.0,287007.0,G15,43.000,63.5 ,-0.354,0.0,0,1,0
2019/10/09,07:43:28.0,287008.0,G15,43.000,63.5 ,0.52,0.0,0,1,0
2019/10/09,07:43:29.0,287009.0,G15,43.000,63.5 ,1.11,0.0,0,1,0
2019/10/09,07:43:30.0,287010.0,G15,43.000,63.5 ,0.487,0.0,0,1,0
2019/10/09,07:43:31.0,287011.0,G15,43.000,63.5 ,0.21,0.0,0,1,0
2019/10/09,07:43:32.0,287012.0,G15,43.000,63.5 ,-0.247,0.0,0,1,0
2019/10/09,07:43:33.0,287013.0,G15,44.000,63.5 ,-0.236,0.0,0,1,0
2019/10/09,07:43:34.0,287014.0,G15,44.000,63.5 ,0.243,0.0,0,1,0
2019/10/09,07:43:35.0,287015.0,G15,44.000,63.5 ,1.046,0.0,0,1,0
2019/10/09,07:43:36.0,287016.0,G15,44.000,63.5 ,1.387,0.0,0,1,0
2019/10/09,07:43:37.0,287017.0,G15,44.000,63.5 ,1.108,0.0,0,1,0
2019/10/09,07:43:38.0,287018.0,G15,44.000,63.5 ,1.373,0.0,0,1,0
2019/10/09,07:43:39.0,287019.0,G15,44.000,63.5 ,1.668,0.0,0,1,0
2019/10/09,07:43:40.0,287020.0,G15,44.000,63.5 ,2.011,0.0,0,1,0
2019/10/09,07:43:41.0,287021.0,G15,44.000,63.5 ,3.867,0.0,0,1,0
2019/10/09,07:43:42.0,287022.0,G15,44.000,63.5 ,4.271,0.0,0,1,0
2019/10/09,07:43:43.0,287023.0,G15,44.000,63.5 ,3.824,0.0,0,1,0
2019/10/09,07:43:44.0,287024.0,G15,44.000,63.5 ,2.672,0.0,0,1,0
2019/10/09,07:43:45.0,287025.0,G15,44.000,63.5 ,2.761,0.0,0,1,0
2019/10/09,07:43:46.0,287026.0,G15,44.000,63.5 ,3.88,0.0,0,1,0
2019/10/09,07:43:47.0,287027.0,G15,44.000,63.5 ,2.58,0.0,0,1,0
2019/10/09,07:43:48.0,287028.0,G15,43.000,63.5 ,2.008,0.0,0,1,0
2019/10/09,07:43:49.0,287029.0,G15,43.000,63.5 ,1.407,0.0,0,1,0
2019/10/09,07:43:50.0,287030.0,G15,43.000,63.5 ,0.882,0.0,0,1,0
2019/10/09,07:43:51.0,287031.0,G15,43.000,63.5 ,0.215,0.0,0,1,0
2019/10/09,07:43:52.0,287032.0,G15,43.000,63.5 ,-0.194,0.0,0,1,0
2019/10/09,07:43:53.0,287033.0,G15,43.000,63.5 ,0.575,0.0,0,1,0
2019/10/09,07:43:54.0,287034.0,G15,43.000,63.5 ,-0.694,0.0,0,1,0
2019/10/09,07:43:55.0,287035.0,G15,43.000,63.5 ,-1.815,0.0,0,1,0
2019/10/09,07:43:56.0,287036.0,G15,43.000,63.5 ,-1.982,0.0,0,1,0
2019/10/09,07:43:57.0,287037.0,G15,43.000,63.5 ,-1.68,0.0,0,1,0
2019/10/09,07:43:58.0,287038.0,G15,43.000,63.5 ,-2.257,0.0,0,1,0
2019/10/09,07:43:59.0,287039.0,G15,43.000,63.5 ,-2.286,0.0,0,1,0
2019/10/09,07:44:00.0,287040.0,G15,43.000,63.5 ,-1.848,0.0,0,1,0
2019/10/09,07:44:01.0,287041.0,G15,42.000,63.4 ,-1.622,0.0,0,1,0
2019/10/09,07:44:02.0,287042.0,G15,42.000,63.4 ,-2.089,0.0,0,1,0
2019/10/09,07:44:03.0,287043.0,G15,43.000,63.4 ,-1.102,0.0,0,1,0
2019/10/09,07:44:04.0,287044.0,G15,43.000,63.4 ,-0.125,0.0,0,1,0
2019/10/09,07:44:05.0,287045.0,G15,43.000,63.4 ,-0.386,0.0,0,1,0
2019/10/09,07:44:06.0,287046.0,G15,43.000,63.4 ,-0.478,0.0,0,1,0
2019/10/09,07:44:07.0,287047.0,G15,43.000,63.4 ,-1.058,0.0,0,1,0
2019/10/09,07:44:08.0,287048.0,G15,43.000,63.4 ,-0.912,0.0,0,1,0
2019/10/09,07:44:09.0,287049.0,G15,43.000,63.4 ,-0.603,0.0,0,1,0
2019/10/09,07:44:10.0,287050.0,G15,43.000,63.4 ,-1.453,0.0,0,1,0
2019/10/09,07:44:11.0,287051.0,G15,43.000,63.4 ,-1.894,0.0,0,1,0
2019/10/09,07:44:12.0,287052.0,G15,43.000,63.4 ,-2.671,0.0,0,1,0
2019/10/09,07:44:13.0,287053.0,G15,43.000,63.4 ,-3.977,0.0,0,1,0
2019/10/09,07:44:14.0,287054.0,G15,43.000,63.4 ,-4.526,0.0,0,1,0
2019/10/09,07:44:15.0,287055.0,G15,43.000,63.4 ,-4.484,0.0,0,1,0
2019/10/09,07:44:16.0,287056.0,G15,43.000,63.4 ,-4.783,0.0,0,1,0
2019/10/09,07:44:17.0,287057.0,G15,43.000,63.4 ,-6.462,0.0,0,1,0
2019/10/09,07:44:18.0,287058.0,G15,43.000,63.4 ,-1.462,0.0,0,1,0
2019/10/09,07:44:19.0,287059.0,G15,43.000,63.4 ,-2.302,0.0,0,1,0
2019/10/09,07:44:20.0,287060.0,G15,43.000,63.4 ,-2.322,0.0,0,1,0
2019/10/09,07:44:21.0,287061.0,G15,43.000,63.4 ,-3.654,0.0,0,1,0
2019/10/09,07:44:22.0,287062.0,G15,43.000,63.4 ,-4.53,0.0,0,1,0
2019/10/09,07:44:23.0,287063.0,G15,43.000,63.4 ,-4.868,0.0,0,1,0
2019/10/09,07:44:24.0,287064.0,G15,43.000,63.4 ,-5.052,0.0,0,1,0
2019/10/09,07:44:25.0,287065.0,G15,43.000,63.4 ,-5.015,0.0,0,1,0
2019/10/09,07:44:26.0,287066.0,G15,42.000,63.4 ,-6.097,0.0,0,1,0
2019/10/09,07:44:27.0,287067.0,G15,42.000,63.4 ,-4.046,0.0,0,1,0
2019/10/09,07:44:28.0,287068.0,G15,42.000,63.4 ,-4.263,0.0,0,1,0
2019/10/09,07:44:29.0,287069.0,G15,42.000,63.4 ,-3.088,0.0,0,1,0
2019/10/09,07:44:30.0,287070.0,G15,42.000,63.4 ,-5.279,0.0,0,1,0
2019/10/09,07:44:31.0,287071.0,G15,42.000,63.4 ,-3.166,0.0,0,1,0
2019/10/09,07:44:32.0,287072.0,G15,42.000,63.4 ,-5.361,0.0,0,1,0
2019/10/09,07:44:33.0,287073.0,G15,43.000,63.4 ,-4.036,0.0,0,1,0
2019/10/09,07:44:34.0,287074.0,G15,43.000,63.4 ,-4.795,0.0,0,1,0
2019/10/09,07:44:35.0,287075.0,G15,43.000,63.4 ,-4.584,0.0,0,1,0
2019/10/09,07:44:36.0,287076.0,G15,43.000,63.4 ,-2.609,0.0,0,1,0
2019/10/09,07:44:37.0,287077.0,G15,43.000,63.4 ,-2.309,0.0,0,1,0
2019/10/09,07:44:38.0,287078.0,G15,43.000,63.4 ,-2.997,0.0,0,1,0
2019/10/09,07:44:39.0,287079.0,G15,43.000,63.4 ,-2.21,0.0,0,1,0
2019/10/09,07:44:40.0,287080.0,G15,43.000,63.3 ,-2.434,0.0,0,1,0
2019/10/09,07:44:41.0,287081.0,G15,43.000,63.3 ,-2.729,0.0,0,1,0
2019/10/09,07:44:42.0,287082.0,G15,43.000,63.3 ,-2.264,0.0,0,1,0
2019/10/09,07:44:43.0,287083.0,G15,43.000,63.3 ,-3.157,0.0,0,1,0
2019/10/09,07:44:44.0,287084.0,G15,43.000,63.3 ,-3.16,0.0,0,1,0
2019/10/09,07:44:45.0,287085.0,G15,43.000,63.3 ,-1.557,0.0,0,1,0
2019/10/09,07:44:46.0,287086.0,G15,43.000,63.3 ,-3.336,0.0,0,1,0
2019/10/09,07:44:47.0,287087.0,G15,43.000,63.3 ,-2.947,0.0,0,1,0
2019/10/09,07:44:48.0,287088.0,G15,43.000,63.3 ,-4.385,0.0,0,1,0
2019/10/09,07:44:49.0,287089.0,G15,43.000,63.3 ,-3.064,0.0,0,1,0
2019/10/09,07:44:50.0,287090.0,G15,43.000,63.3 ,-3.701,0.0,0,1,0
2019/10/09,07:44:51.0,287091.0,G15,43.000,63.3 ,-3.202,0.0,0,1,0
2019/10/09,07:44:52.0,287092.0,G15,43.000,63.3 ,-2.882,0.0,0,1,0
2019/10/09,07:44:53.0,287093.0,G15,43.000,63.3 ,-2.544,0.0,0,1,0
2019/10/09,07:44:54.0,287094.0,G15,43.000,63.3 ,-2.428,0.0,0,1,0
2019/10/09,07:44:55.0,287095.0,G15,43.000,63.3 ,-1.944,0.0,0,1,0
2019/10/09,07:44:56.0,287096.0,G15,44.000,63.3 ,-1.626,0.0,0,1,0
2019/10/09,07:44:57.0,287097.0,G15,44.000,63.3 ,-1.446,0.0,0,1,0
2019/10/09,07:44:58.0,287098.0,G15,44.000,63.3 ,-1.19,0.0,0,1,0
2019/10/09,07:44:59.0,287099.0,G15,44.000,63.3 ,-3.342,0.0,0,1,0
2019/10/09,07:45:00.0,287100.0,G15,44.000,63.3 ,-2.062,0.0,0,1,0
2019/10/09,07:45:01.0,287101.0,G15,44.000,63.3 ,-3.061,0.0,0,1,0
2019/10/09,07:45:02.0,287102.0,G15,44.000,63.3 ,-1.796,0.0,0,1,0
2019/10/09,07:45:03.0,287103.0,G15,44.000,63.3 ,-1.859,0.0,0,1,0
2019/10/09,07:45:04.0,287104.0,G15,44.000,63.3 ,-2.439,0.0,0,1,0
2019/10/09,07:45:05.0,287105.0,G15,44.000,63.3 ,-2.693,0.0,0,1,0
2019/10/09,07:45:06.0,287106.0,G15,44.000,63.3 ,-3.265,0.0,0,1,0
2019/10/09,07:45:07.0,287107.0,G15,44.000,63.3 ,-3.109,0.0,0,1,0
2019/10/09,07:45:08.0,287108.0,G15,43.000,63.3 ,-1.714,0.0,0,1,0
2019/10/09,07:45:09.0,287109.0,G15,44.000,63.3 ,-1.669,0.0,0,1,0
2019/10/09,07:45:10.0,287110.0,G15,44.000,63.3 ,-2.995,0.0,0,1,0
2019/10/09,07:45:11.0,287111.0,G15,44.000,63.3 ,-1.264,0.0,0,1,0
2019/10/09,07:45:12.0,287112.0,G15,43.000,63.3 ,-1.882,0.0,0,1,0
2019/10/09,07:45:13.0,287113.0,G15,43.000,63.3 ,-1.533,0.0,0,1,0
2019/10/09,07:45:14.0,287114.0,G15,43.000,63.3 ,-1.287,0.0,0,1,0
2019/10/09,07:45:15.0,287115.0,G15,43.000,63.3 ,-2.153,0.0,0,1,0
2019/10/09,07:45:16.0,287116.0,G15,43.000,63.3 ,-1.018,0.0,0,1,0
2019/10/09,07:45:17.0,287117.0,G15,43.000,63.3 ,-0.46,0.0,0,1,0
2019/10/09,07:45:18.0,287118.0,G15,43.000,63.3 ,-2.081,0.0,0,1,0
2019/10/09,07:45:19.0,287119.0,G15,43.000,63.2 ,-1.827,0.0,0,1,0
2019/10/09,07:45:20.0,287120.0,G15,43.000,63.2 ,-2.522,0.0,0,1,0
2019/10/09,07:45:21.0,287121.0,G15,42.000,63.2 ,-2.617,1.0,1,0,0
2019/10/09,07:45:22.0,287122.0,G15,42.000,63.2 ,-2.387,1.0,1,0,0
2019/10/09,07:45:23.0,287123.0,G15,42.000,63.2 ,-2.436,1.0,1,0,0
2019/10/09,07:45:24.0,287124.0,G15,42.000,63.2 ,-3.143,1.0,1,0,0
2019/10/09,07:45:25.0,287125.0,G15,42.000,63.2 ,-2.728,1.0,1,0,0
2019/10/09,07:45:26.0,287126.0,G15,43.000,63.2 ,-1.522,1.0,1,0,0
2019/10/09,07:45:27.0,287127.0,G15,43.000,63.2 ,-1.444,1.0,1,0,0
2019/10/09,07:45:28.0,287128.0,G15,43.000,63.2 ,-0.765,1.0,1,0,0
2019/10/09,07:45:29.0,287129.0,G15,43.000,63.2 ,-4.192,1.0,1,0,0
2019/10/09,07:45:30.0,287130.0,G15,43.000,63.2 ,-2.142,1.0,1,0,0
2019/10/09,07:45:31.0,287131.0,G15,43.000,63.2 ,-5.222,1.0,1,0,0
2019/10/09,07:45:32.0,287132.0,G15,43.000,63.2 ,-4.67,1.0,1,0,0
2019/10/09,07:45:33.0,287133.0,G15,43.000,63.2 ,-5.219,1.0,1,0,0
2019/10/09,07:45:34.0,287134.0,G15,43.000,63.2 ,-4.443,1.0,1,0,0
2019/10/09,07:45:35.0,287135.0,G15,43.000,63.2 ,-4.919,1.0,1,0,0
2019/10/09,07:45:36.0,287136.0,G15,43.000,63.2 ,-4.632,1.0,1,0,0
2019/10/09,07:45:37.0,287137.0,G15,43.000,63.2 ,-3.599,1.0,1,0,0
2019/10/09,07:45:38.0,287138.0,G15,43.000,63.2 ,-3.452,1.0,1,0,0
2019/10/09,07:45:39.0,287139.0,G15,43.000,63.2 ,-2.783,1.0,1,0,0
2019/10/09,07:45:40.0,287140.0,G15,43.000,63.2 ,-1.478,1.0,1,0,0
2019/10/09,07:45:41.0,287141.0,G15,43.000,63.2 ,-1.219,1.0,1,0,0
2019/10/09,07:45:42.0,287142.0,G15,43.000,63.2 ,-1.871,0.0,0,1,0
2019/10/09,07:45:43.0,287143.0,G15,43.000,63.2 ,-1.948,0.0,0,1,0
2019/10/09,07:45:44.0,287144.0,G15,43.000,63.2 ,-2.851,0.0,0,1,0
2019/10/09,07:45:45.0,287145.0,G15,43.000,63.2 ,-4.022,0.0,0,1,0
2019/10/09,07:45:46.0,287146.0,G15,43.000,63.2 ,-4.35,0.0,0,1,0
2019/10/09,07:45:47.0,287147.0,G15,43.000,63.2 ,0.768,0.0,0,1,0
2019/10/09,07:45:48.0,287148.0,G15,43.000,63.2 ,0.57,0.0,0,1,0
2019/10/09,07:45:49.0,287149.0,G15,43.000,63.2 ,0.278,0.0,0,1,0
2019/10/09,07:45:50.0,287150.0,G15,44.000,63.2 ,-0.524,0.0,0,1,0
2019/10/09,07:45:51.0,287151.0,G15,44.000,63.2 ,-0.223,0.0,0,1,0
2019/10/09,07:45:52.0,287152.0,G15,44.000,63.2 ,-1.894,0.0,0,1,0
2019/10/09,07:45:53.0,287153.0,G15,44.000,63.2 ,-0.414,0.0,0,1,0
2019/10/09,07:45:54.0,287154.0,G15,44.000,63.2 ,0.709,0.0,0,1,0
2019/10/09,07:45:55.0,287155.0,G15,44.000,63.2 ,0.788,0.0,0,1,0
2019/10/09,07:45:56.0,287156.0,G15,44.000,63.2 ,0.995,0.0,0,1,0
2019/10/09,07:45:57.0,287157.0,G15,44.000,63.1 ,0.093,0.0,0,1,0
2019/10/09,07:45:58.0,287158.0,G15,44.000,63.1 ,-0.241,0.0,0,1,0
2019/10/09,07:45:59.0,287159.0,G15,44.000,63.1 ,-0.375,0.0,0,1,0
2019/10/09,07:46:00.0,287160.0,G15,43.000,63.1 ,0.091,0.0,0,1,0
2019/10/09,07:46:01.0,287161.0,G15,43.000,63.1 ,0.549,0.0,0,1,0
2019/10/09,07:46:02.0,287162.0,G15,43.000,63.1 ,0.975,0.0,0,1,0
2019/10/09,07:46:03.0,287163.0,G15,43.000,63.1 ,0.402,0.0,0,1,0
2019/10/09,07:46:04.0,287164.0,G15,43.000,63.1 ,0.059,0.0,0,1,0
2019/10/09,07:46:05.0,287165.0,G15,44.000,63.1 ,0.251,0.0,0,1,0
2019/10/09,07:46:06.0,287166.0,G15,44.000,63.1 ,1.054,0.0,0,1,0
2019/10/09,07:46:07.0,287167.0,G15,44.000,63.1 ,1.354,0.0,0,1,0
2019/10/09,07:46:08.0,287168.0,G15,44.000,63.1 ,0.816,0.0,0,1,0
2019/10/09,07:46:09.0,287169.0,G15,44.000,63.1 ,0.128,0.0,0,1,0
2019/10/09,07:46:10.0,287170.0,G15,43.000,63.1 ,1.295,0.0,0,1,0
2019/10/09,07:46:11.0,287171.0,G15,43.000,63.1 ,0.494,0.0,0,1,0
2019/10/09,07:46:12.0,287172.0,G15,43.000,63.1 ,-0.25,0.0,0,1,0
2019/10/09,07:46:13.0,287173.0,G15,43.000,63.1 ,-0.767,0.0,0,1,0
2019/10/09,07:46:14.0,287174.0,G15,43.000,63.1 ,-1.856,0.0,0,1,0
2019/10/09,07:46:15.0,287175.0,G15,43.000,63.1 ,-2.658,0.0,0,1,0
2019/10/09,07:46:16.0,287176.0,G15,43.000,63.1 ,-2.948,0.0,0,1,0
2019/10/09,07:46:17.0,287177.0,G15,43.000,63.1 ,-2.146,0.0,0,1,0
2019/10/09,07:46:18.0,287178.0,G15,43.000,63.1 ,-1.884,0.0,0,1,0
2019/10/09,07:46:19.0,287179.0,G15,43.000,63.1 ,-2.709,0.0,0,1,0
2019/10/09,07:46:20.0,287180.0,G15,43.000,63.1 ,-2.58,0.0,0,1,0
2019/10/09,07:46:21.0,287181.0,G15,43.000,63.1 ,-2.245,0.0,0,1,0
2019/10/09,07:46:22.0,287182.0,G15,43.000,63.1 ,0.691,0.0,0,1,0
2019/10/09,07:46:23.0,287183.0,G15,43.000,63.1 ,1.772,0.0,0,1,0
2019/10/09,07:46:24.0,287184.0,G15,43.000,63.1 ,2.221,0.0,0,1,0
2019/10/09,07:46:25.0,287185.0,G15,43.000,63.1 ,2.165,0.0,0,1,0
2019/10/09,07:46:26.0,287186.0,G15,44.000,63.1 ,1.543,0.0,0,1,0
2019/10/09,07:46:27.0,287187.0,G15,44.000,63.1 ,1.232,0.0,0,1,0
2019/10/09,07:46:28.0,287188.0,G15,44.000,63.1 ,0.916,0.0,0,1,0
2019/10/09,07:46:29.0,287189.0,G15,45.000,63.1 ,0.089,0.0,0,1,0
2019/10/09,07:46:30.0,287190.0,G15,45.000,63.1 ,0.165,0.0,0,1,0
2019/10/09,07:46:31.0,287191.0,G15,45.000,63.1 ,-0.413,0.0,0,1,0
2019/10/09,07:46:32.0,287192.0,G15,46.000,63.1 ,0.4,0.0,0,1,0
2019/10/09,07:46:33.0,287193.0,G15,46.000,63.1 ,-0.398,0.0,0,1,0
2019/10/09,07:46:34.0,287194.0,G15,46.000,63.1 ,-0.349,0.0,0,1,0
2019/10/09,07:46:35.0,287195.0,G15,46.000,63.0 ,1.707,0.0,0,1,0
2019/10/09,07:46:36.0,287196.0,G15,46.000,63.0 ,0.862,0.0,0,1,0
2019/10/09,07:46:37.0,287197.0,G15,46.000,63.0 ,1.448,0.0,0,1,0
2019/10/09,07:46:38.0,287198.0,G15,46.000,63.0 ,1.658,0.0,0,1,0
2019/10/09,07:46:39.0,287199.0,G15,46.000,63.0 ,0.439,0.0,0,1,0
2019/10/09,07:46:40.0,287200.0,G15,46.000,63.0 ,1.206,0.0,0,1,0
2019/10/09,07:46:41.0,287201.0,G15,47.000,63.0 ,1.973,0.0,0,1,0
2019/10/09,07:46:42.0,287202.0,G15,47.000,63.0 ,1.58,0.0,0,1,0
2019/10/09,07:46:43.0,287203.0,G15,47.000,63.0 ,1.905,0.0,0,1,0
2019/10/09,07:46:44.0,287204.0,G15,47.000,63.0 ,1.803,0.0,0,1,0
2019/10/09,07:46:45.0,287205.0,G15,47.000,63.0 ,1.243,0.0,0,1,0
2019/10/09,07:46:46.0,287206.0,G15,46.000,63.0 ,1.132,0.0,0,1,0
2019/10/09,07:46:47.0,287207.0,G15,46.000,63.0 ,2.565,0.0,0,1,0
2019/10/09,07:46:48.0,287208.0,G15,46.000,63.0 ,2.223,0.0,0,1,0
2019/10/09,07:46:49.0,287209.0,G15,46.000,63.0 ,3.237,0.0,0,1,0
2019/10/09,07:46:50.0,287210.0,G15,46.000,63.0 ,3.828,0.0,0,1,0
2019/10/09,07:46:51.0,287211.0,G15,46.000,63.0 ,3.776,0.0,0,1,0
2019/10/09,07:46:52.0,287212.0,G15,46.000,63.0 ,3.668,0.0,0,1,0
2019/10/09,07:46:53.0,287213.0,G15,46.000,63.0 ,3.513,0.0,0,1,0
2019/10/09,07:46:54.0,287214.0,G15,46.000,63.0 ,3.513,0.0,0,1,0
2019/10/09,07:46:55.0,287215.0,G15,46.000,63.0 ,2.477,0.0,0,1,0
2019/10/09,07:46:56.0,287216.0,G15,46.000,63.0 ,2.768,0.0,0,1,0
2019/10/09,07:46:57.0,287217.0,G15,46.000,63.0 ,2.636,0.0,0,1,0
2019/10/09,07:46:58.0,287218.0,G15,46.000,63.0 ,2.205,0.0,0,1,0
2019/10/09,07:46:59.0,287219.0,G15,46.000,63.0 ,2.261,0.0,0,1,0
2019/10/09,07:47:00.0,287220.0,G15,46.000,63.0 ,1.72,0.0,0,1,0
2019/10/09,07:47:01.0,287221.0,G15,46.000,63.0 ,1.402,0.0,0,1,0
2019/10/09,07:47:02.0,287222.0,G15,46.000,63.0 ,0.65,0.0,0,1,0
2019/10/09,07:47:03.0,287223.0,G15,46.000,63.0 ,0.21,0.0,0,1,0
2019/10/09,07:47:04.0,287224.0,G15,46.000,63.0 ,-0.687,0.0,0,1,0
2019/10/09,07:47:05.0,287225.0,G15,46.000,63.0 ,-1.048,0.0,0,1,0
2019/10/09,07:47:06.0,287226.0,G15,46.000,63.0 ,-1.653,0.0,0,1,0
2019/10/09,07:47:07.0,287227.0,G15,46.000,63.0 ,-2.422,0.0,0,1,0
2019/10/09,07:47:08.0,287228.0,G15,45.000,63.0 ,-1.978,0.0,0,1,0
2019/10/09,07:47:09.0,287229.0,G15,45.000,63.0 ,-1.381,0.0,0,1,0
2019/10/09,07:47:10.0,287230.0,G15,45.000,63.0 ,-1.962,0.0,0,1,0
2019/10/09,07:47:11.0,287231.0,G15,45.000,63.0 ,-1.999,0.0,0,1,0
2019/10/09,07:47:12.0,287232.0,G15,45.000,62.9 ,-2.767,0.0,0,1,0
2019/10/09,07:47:13.0,287233.0,G15,45.000,62.9 ,-2.676,0.0,0,1,0
2019/10/09,07:47:14.0,287234.0,G15,45.000,62.9 ,-2.038,0.0,0,1,0
2019/10/09,07:47:15.0,287235.0,G15,45.000,62.9 ,-1.589,0.0,0,1,0
2019/10/09,07:47:16.0,287236.0,G15,45.000,62.9 ,-1.135,0.0,0,1,0
2019/10/09,07:47:17.0,287237.0,G15,45.000,62.9 ,-0.86,0.0,0,1,0
2019/10/09,07:47:18.0,287238.0,G15,45.000,62.9 ,0.117,0.0,0,1,0
2019/10/09,07:47:19.0,287239.0,G15,45.000,62.9 ,-0.329,0.0,0,1,0
